geneid	genesymbol	genename	imageseriesid	plane	entrezgeneid	ncbiaccessionnumber
108291	9030224M15Rik	RIKEN cDNA 9030224M15 gene	70227968	sagittal	327747	NM_177793
108291	9030224M15Rik	RIKEN cDNA 9030224M15 gene	74581410	coronal	327747	NM_177793
108292	C230040G06	hypothetical protein C230040G06	71574588	sagittal	327749	XM_488555
108296	4930565A17	hypothetical protein 4930565A17	72005996	sagittal	327760	XM_488558
108297	Dna2l	DNA2 DNA replication helicase 2-like (yeast)	69626927	sagittal	327762	NM_177372
108298	Tmem26	transmembrane protein 26	69981091	sagittal	327766	NM_177794
108305	Usp44	ubiquitin specific peptidase 44	70239057	sagittal	327799	NM_183199
108311	Ppfia2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2	71496504	sagittal	327814	NM_177373
108314	5330438D12Rik	RIKEN cDNA 5330438D12 gene	74431393	sagittal	327824	NM_183200
108315	Frs2	fibroblast growth factor receptor substrate 2	70545895	sagittal	327826	NM_177798
108320	A330087I24	hypothetical protein A330087I24	73513359	sagittal	327857	XM_618834
108322	A930010I02	hypothetical protein A930010I02	71569226	sagittal	327860	NM_177799
108324	4932416E17	hypothetical protein 4932416E17	72005999	sagittal	327872	XM_483992
108328	9630054F20Rik	RIKEN cDNA 9630054F20 gene	69838317	sagittal	327900	NM_173784
108333	Gm799	gene model 799, (NCBI)	73818855	sagittal	327936	XM_286331
108335	Pigl	phosphatidylinositol glycan anchor biosynthesis, class L	71920495	sagittal	327942	NM_199026
108336	A730013G04	hypothetical protein A730013G04	70305329	sagittal	327946	XM_488597
108338	Gm740	gene model 740, (NCBI)	70298274	sagittal	327951	XM_282990
108339	Dnhd3	dynein heavy chain domain 3	74509596	sagittal	327954	XM_618896
108340	Vmo1	vitelline membrane outer layer 1 homolog (chicken)	70298280	sagittal	327956	XM_282996
108341	A430084P05Rik	RIKEN cDNA A430084P05 gene	70595835	sagittal	327957	XM_282993
108342	A330068P14Rik	RIKEN cDNA A330068P14 gene	71494678	sagittal	327958	XM_126447
108343	Fbxo39	F-box protein 39	70595841	sagittal	327959	XM_282966
108344	LOC327963	similar to hypothetical protein MGC42415	74736105	sagittal	327963	XM_282967
108345	Slfn5	schlafen 5	70302204	sagittal	327978	NM_183201
108349	Thrap1	thyroid hormone receptor associated protein 1	70302479	sagittal	327987	XM_484058
108349	Thrap1	thyroid hormone receptor associated protein 1	70611054	sagittal	327987	XM_109726
108353	Gm739	gene model 739, (NCBI)	74578236	sagittal	327992	XM_282974
108356	LOC328014	gene model 801, (NCBI)	70298286	sagittal	328014	XM_286385
108358	4933400C05Rik	RIKEN cDNA 4933400C05 gene	70218600	sagittal	328019	NM_177801
108360	Fads6	fatty acid desaturase domain family, member 6	69529137	sagittal	328035	NM_178035
108363	Slc7a15	solute carrier family 7 (cationic amino acid transporter, y+ system), member 15	71809025	sagittal	328059	NM_177802
108364	4931412M21	hypothetical protein 4931412M21	72005998	sagittal	328061	XM_488623
108368	D930042L22	hypothetical protein D930042L22	70565464	sagittal	328069	XM_488631
108371	D030072B18Rik	RIKEN cDNA D030072B18 gene	71488931	sagittal	328079	XM_283056
108376	6530401N04Rik	RIKEN cDNA 6530401N04 gene	69445385	sagittal	328092	NM_029545
108379	A430041B07Rik	RIKEN cDNA A430041B07 gene	69262152	sagittal	328108	XM_484151
108381	Prpf39	PRP39 pre-mRNA processing factor 39 homolog (yeast)	74427050	sagittal	328110	NM_177806
108383	Gm804	gene model 804, (NCBI)	75043599	sagittal	328121	XM_286429
108386	Slc39a9	solute carrier family 39 (zinc transporter), member 9	69873965	sagittal	328133	XM_484158
108386	Slc39a9	solute carrier family 39 (zinc transporter), member 9	71210013	sagittal	328133	Mm.370270
108387	Gm805	gene model 805, (NCBI)	71764383	sagittal	328136	XM_286430
108390	6720458F09Rik	RIKEN cDNA 6720458F09 gene	69013116	sagittal	328162	NM_177374
108393	A630043P06	hypothetical protein A630043P06	70305311	sagittal	328187	XM_488662
108395	A530046M15	hypothetical protein A530046M15	71569181	sagittal	328190	XM_488663
108404	A030008J09	hypothetical protein A030008J09	71569151	sagittal	328231	NM_177808
108405	Gfod1	glucose-fructose oxidoreductase domain containing 1	69526426	sagittal	328232	XM_488675
108406	C230040D14	hypothetical protein C230040D14	70305538	sagittal	328233	XM_488676
108407	Rnf182	ring finger protein 182	70719034	sagittal	328234	NM_183204
108408	A730030A06	hypothetical protein A730030A06	70305335	sagittal	328235	XM_488677
108408	A730030A06	hypothetical protein A730030A06	73930833	coronal	328235	XM_488677
108411	E030007A22	hypothetical protein E030007A22	70565476	sagittal	328245	XM_488680
108411	E030007A22	hypothetical protein E030007A22	74988748	coronal	328245	XM_488680
108412	Gm806	gene model 806, (NCBI)	72471732	sagittal	328250	XM_286523
108413	AU042651	expressed sequence AU042651	71809515	sagittal	328258	NM_177809
108415	A030007L22	hypothetical protein A030007L22	71569145	sagittal	328264	NM_177810
108417	Zfp459	zinc finger protein 459	70303504	sagittal	328274	NM_177811
108419	LOC328280	similar to regulator of sex-limitation candidate 24	70725043	sagittal	328280	XM_283144
108426	B230311A21	hypothetical protein B230311A21	70305437	sagittal	328314	XM_488691
108427	LOC328316	hypothetical LOC328316	70595847	sagittal	328316	XM_286567
108428	Gm807	gene model 807, (NCBI)	70298292	sagittal	328320	XM_286553
108431	4932411K12Rik	RIKEN cDNA 4932411K12 gene	70218558	sagittal	328325	NM_177812
108433	Mast4	microtubule associated serine/threonine kinase family member 4	70218121	sagittal	328329	XM_283179
108433	Mast4	microtubule associated serine/threonine kinase family member 4	73929897	coronal	328329	XM_283179
108434	D130037M23Rik	RIKEN cDNA D130037M23 gene	70238603	sagittal	328330	XM_488692
108437	C630025C03	hypothetical protein C630025C03	70305580	sagittal	328354	NM_177813
108438	B930071L05	hypothetical protein B930071L05	75990477	sagittal	328362	XM_488696
108440	Rai17	retinoic acid induced 17	70231779	sagittal	328365	NM_183208
108440	Rai17	retinoic acid induced 17	74988259	coronal	328365	NM_183208
108443	LOC328369	hypothetical LOC328369	70595853	sagittal	328369	XM_286584
108444	Rft1	RFT1 homolog (S. cerevisiae)	70565452	sagittal	328370	NM_177815
108447	Sh2d4b	SH2 domain containing 4B	69608396	sagittal	328381	NM_177816
108449	D330046F09Rik	RIKEN cDNA D330046F09 gene	74276866	sagittal	328385	XM_286602
108452	Rnase9	ribonuclease, RNase A family, 9 (non-active)	75931569	sagittal	328401	NM_183032
108453	Parp4	poly (ADP-ribose) polymerase family, member 4	69524386	sagittal	328417	XM_283217
108455	Kcnrg	potassium channel regulator	70593125	sagittal	328424	NM_206974
108457	Gm810	gene model 810, (NCBI)	70298298	sagittal	328426	XM_286619
108461	Npm2	nucleophosmin/nucleoplasmin 2	72182947	sagittal	328440	NM_181345
108469	6530402A20	hypothetical protein 6530402A20	74510296	sagittal	328479	NM_177817
108473	C130057D23Rik	RIKEN cDNA C130057D23 gene	70231863	sagittal	328505	NM_177818
108480	9330182O14Rik	RIKEN cDNA 9330182O14 gene	69446685	sagittal	328531	XM_488741
108482	A830008O07Rik	RIKEN cDNA A830008O07 gene	70305341	sagittal	328547	NM_177819
108484	9130218O11Rik	RIKEN cDNA 9130218O11 gene	70724484	sagittal	328561	NM_177820
108485	A330102K04Rik	RIKEN cDNA A330102K04 gene	70724505	sagittal	328563	XM_283314
108486	Ep300	E1A binding protein p300	73497135	sagittal	328572	NM_177821
108487	4930407I10Rik	RIKEN cDNA 4930407I10 gene	70218115	sagittal	328573	XM_283292
108490	7530416G11Rik	RIKEN cDNA 7530416G11 gene	74510212	sagittal	328577	XM_622208
108491	B230214G05	hypothetical protein B230214G05	70305431	sagittal	328579	XM_488753
108493	D630010B17Rik	RIKEN cDNA D630010B17 gene	74510128	sagittal	328594	XM_286688
108495	LOC328602	gene model 748, (NCBI)	74579467	sagittal	328602	XM_283318
108506	BC052055	cDNA sequence BC052055	68911016	sagittal	328643	NM_182636
108506	BC052055	cDNA sequence BC052055	71212066	sagittal	328643	mCT181641.0
108506	BC052055	cDNA sequence BC052055	71587835	coronal	328643	NM_182636
108506	BC052055	cDNA sequence BC052055	73636029	coronal	328643	mCT181641.0
108507	LOC328644	hypothetical gene supported by AK045595	71765034	sagittal	328644	NM_198629
108509	Gm1968	gene model 1968, (NCBI)	74430972	sagittal	328657	XM_286747
108520	C330048F19	hypothetical protein C330048F19	70305562	sagittal	328747	XM_488799
108524	4933430A09	hypothetical protein 4933430A09	70724457	sagittal	328766	XM_484600
108525	Rab26	RAB26, member RAS oncogene family	69817817	sagittal	328778	XM_283428
108527	Prss34	protease, serine, 34	70300935	sagittal	328780	NM_178372
108529	BC052484	cDNA sequence BC052484	75831708	sagittal	328783	NM_177822
108530	Gm749	gene model 749, (NCBI)	74578260	sagittal	328788	XM_283406
108532	Ubash3a	ubiquitin associated and SH3 domain containing, A	1086	coronal	328795	NM_177823
108532	Ubash3a	ubiquitin associated and SH3 domain containing, A	1087	sagittal	328795	NM_177823
108535	Zfp414	zinc finger protein 414	68920701	sagittal	328801	NM_026712
108540	A530064D06Rik	RIKEN cDNA A530064D06 gene	70228490	sagittal	328830	NM_178796
108542	Treml2	triggering receptor expressed on myeloid cells-like 2	71574467	sagittal	328833	XM_283439
108543	D130084M03Rik	RIKEN cDNA D130084M03 gene	71809397	sagittal	328835	XM_484644
108544	C330011F03	hypothetical protein C330011F03	74431582	sagittal	328837	XM_488824
108545	A130033B22	hypothetical protein A130033B22	70305227	sagittal	328839	NM_177825
108549	E330032C10	hypothetical protein E330032C10	70565539	sagittal	328855	XM_488836
108558	C230097I24Rik	RIKEN cDNA C230097I24 gene	69530947	sagittal	328918	XM_283527
108559	9530053H22	hypothetical protein 9530053H22	71569133	sagittal	328919	NM_177827
108564	Mcc	mutated in colorectal cancers	70298304	sagittal	328949	XM_140309
108566	A730092B10	hypothetical protein A730092B10	71569202	sagittal	328953	XM_488852
108571	4933429F08Rik	RIKEN cDNA 4933429F08 gene	69443244	sagittal	328967	NM_177828
108573	A230091H23Rik	RIKEN cDNA A230091H23 gene	73818813	sagittal	328971	NM_177829
108575	Zfp532	zinc finger protein 532	69262264	sagittal	328977	NM_207255
108577	A730085E03Rik	RIKEN cDNA A730085E03 gene	71494738	sagittal	328983	NM_207256
108579	6330513E13	hypothetical protein 6330513E13	70305084	sagittal	328993	NM_177831
108582	Zfp236	zinc finger protein 236	69290830	sagittal	329002	XM_484752
108583	Zfp516	zinc finger protein 516	77620451	sagittal	329003	NM_183033
108586	1810013C15Rik	RIKEN cDNA 1810013C15 gene	69837590	sagittal	329015	XM_148895
108590	Gm815	gene model 815, (NCBI)	72471801	sagittal	329047	XM_286926
108592	A830019P07Rik	RIKEN cDNA A830019P07 gene	69449032	sagittal	329056	NM_183214
108594	Pkd2l1	polycystic kidney disease 2-like 1	70719029	sagittal	329064	NM_181422
108594	Pkd2l1	polycystic kidney disease 2-like 1	74881878	coronal	329064	NM_181422
108595	Scd4	stearoyl-coenzyme A desaturase 4	75863344	sagittal	329065	NM_183216
108598	C230050L11	hypothetical protein C230050L11	70305544	sagittal	329070	NM_177833
108602	Cpa6	carboxypeptidase A6	75197606	sagittal	329093	NM_177834
108603	D430013K02	hypothetical protein D430013K02	71580192	sagittal	329095	XM_484831
108605	D030040B21	hypothetical protein D030040B21	70305640	sagittal	329101	XM_488886
108613	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	70300529	sagittal	329152	NM_001001883
108614	Ankrd44	ankyrin repeat domain 44	74277688	sagittal	329154	XM_619626
108615	9130227L01Rik	RIKEN cDNA 9130227L01 gene	71809019	sagittal	329159	XM_488894
108616	B530002L08	hypothetical protein B530002L08	70305444	sagittal	329160	XM_488895
108618	Abi2	abl-interactor 2	69514636	sagittal	329165	NM_198127
108620	AW046396	expressed sequence AW046396	69527704	sagittal	329173	NM_177836
108620	AW046396	expressed sequence AW046396	72340236	coronal	329173	NM_177836
108622	Gm816	gene model 816, (NCBI)	71832856	sagittal	329188	XM_287006
108624	Gm817	gene model 817, (NCBI)	71668563	sagittal	329207	XM_287014
108628	B230209K01Rik	RIKEN cDNA B230209K01 gene	71809061	sagittal	329240	XM_287038
108630	LOC329248	similar to Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide (Phosphoinositide 3-Kinase-C2-beta) (PtdIns-3-kinase C2 beta) (PI3K-C2beta) (C2-PI3K)	70595865	sagittal	329248	XM_283638
108631	Ppp1r12b	protein phosphatase 1, regulatory (inhibitor) subunit 12B	76003611	sagittal	329251	XM_136178
108632	Lgr6	leucine-rich repeat-containing G protein-coupled receptor 6	71212054	sagittal	329252	mCT181246.0
108632	Lgr6	leucine-rich repeat-containing G protein-coupled receptor 6	71488750	sagittal	329252	XM_283647
108633	6530439I21	hypothetical protein 6530439I21	70305120	sagittal	329253	NM_177837
108634	LOC329257	gene model 819, (NCBI)	75931514	sagittal	329257	XM_287042
108635	BC042698	cDNA sequence BC042698	69529113	sagittal	329260	NM_183217
108636	C230024C17	hypothetical protein C230024C17	71574582	sagittal	329271	XM_488916
108638	A230106N23	hypothetical protein A230106N23	70305245	sagittal	329274	NM_177838
108641	Tnn	tenascin N	70302581	sagittal	329278	NM_177839
108643	LOC329302	similar to CDC42-binding protein kinase alpha; mytonic dystrophy kinase-related Cdc42-binding kinase	70595871	sagittal	329302	XM_283676
108643	LOC329302	similar to CDC42-binding protein kinase alpha; mytonic dystrophy kinase-related Cdc42-binding kinase	73931420	coronal	329302	XM_283676
108648	Syt14	synaptotagmin XIV	69887523	sagittal	329324	NM_181546
108649	B230218O03	hypothetical protein B230218O03	71574485	sagittal	329333	NM_183219
108654	Gm757	gene model 757, (NCBI)	70298316	sagittal	329360	XM_283711
108655	Lcn6	lipocalin 6	74431447	sagittal	329362	XM_484980
108656	4932418E24Rik	RIKEN cDNA 4932418E24 gene	69443082	sagittal	329366	NM_177841
108656	4932418E24Rik	RIKEN cDNA 4932418E24 gene	73635776	coronal	329366	NM_177841
108658	5730588L14Rik	RIKEN cDNA 5730588L14 gene	71020962	sagittal	329369	XM_488938
108659	6430548G04	hypothetical protein 6430548G04	71489794	sagittal	329371	XM_488939
108661	1700101E01Rik	RIKEN cDNA 1700101E01 gene	70609162	sagittal	329375	XM_287100
108664	Ptrh1	peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)	69202250	sagittal	329384	NM_178595
108665	C130021I20Rik	Riken cDNA C130021I20 gene	70305508	sagittal	329385	NM_177842
108665	C130021I20Rik	Riken cDNA C130021I20 gene	74511997	coronal	329385	NM_177842
108671	LOC329414	gene model 824, (NCBI)	74514345	sagittal	329414	XM_287124
108673	Myo3b	myosin IIIB	71809247	sagittal	329421	NM_177376
108676	LOC329428	hypothetical LOC329428	70725049	sagittal	329428	XM_287127
108677	A330043C09Rik	RIKEN cDNA A330043C09 gene	71494672	sagittal	329430	XM_287143
108680	A830093M07	hypothetical protein A830093M07	71569214	sagittal	329436	NM_177843
108682	2610203E10Rik	RIKEN cDNA 2610203E10 gene	68546088	sagittal	329470	NM_183220
108685	Dcdc5	doublecortin domain containing 5	71378677	sagittal	329482	NM_177844
108686	9330126M15	hypothetical protein 9330126M15	75990476	sagittal	329483	XM_488952
108687	C230060E24	hypothetical protein C230060E24	71574594	sagittal	329496	XM_488955
108688	Pla2g4e	phospholipase A2, group IVE	69202412	sagittal	329502	NM_177845
108689	Lcmt2	leucine carboxyl methyltransferase 2	69736058	sagittal	329504	XM_141327
108690	Ctdspl2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2	68667425	sagittal	329506	NM_212450
108691	1810024B03Rik	RIKEN cDNA 1810024B03 gene	70609194	sagittal	329509	NM_198630
108692	A730036I17Rik	RIKEN cDNA A730036I17 gene	69448960	sagittal	329513	NM_177847
108693	9430083I22	hypothetical protein 9430083I22	70305192	sagittal	329514	NM_177848
108697	8430427H17Rik	RIKEN cDNA 8430427H17 gene	69446292	sagittal	329540	NM_001001986
108698	A630008I04	hypothetical protein A630008I04	71809319	sagittal	329541	NM_177849
108699	Bpi	bactericidal permeablility increasing protein	75931540	sagittal	329547	NM_177850
108702	Gm826	gene model 826, (NCBI)	70298322	sagittal	329554	XM_287194
108705	Zfp335	zinc finger protein 335	70303486	sagittal	329559	XM_287192
108706	A530013C23Rik	RIKEN cDNA A530013C23 gene	71494690	sagittal	329562	NM_177851
108710	Birc7	baculoviral IAP repeat-containing 7 (livin)	69529322	sagittal	329581	XM_283820
108713	A930011G24	hypothetical protein A930011G24	71569241	sagittal	329626	NM_177853
108714	Fat4	FAT tumor suppressor homolog 4 (Drosophila)	73513741	sagittal	329628	XM_619892
108714	Fat4	FAT tumor suppressor homolog 4 (Drosophila)	74363356	coronal	329628	XM_619892
108715	4932443G14	hypothetical protein 4932443G14	70305036	sagittal	329633	XM_485230
108716	A630062H14	hypothetical protein A630062H14	71808478	sagittal	329636	XM_488997
108717	A530017F20	hypothetical protein A530017F20	70305287	sagittal	329639	XM_488999
108718	6030405A18Rik	RIKEN cDNA 6030405A18 gene	68844146	sagittal	329641	NM_177854
108718	6030405A18Rik	RIKEN cDNA 6030405A18 gene	71920518	coronal	329641	NM_177854
108724	E130311K13Rik	RIKEN cDNA E130311K13 gene	70565518	sagittal	329659	NM_177856
108726	D630023B12Rik	RIKEN cDNA D630023B12 gene	69609001	sagittal	329679	XM_355440
108726	D630023B12Rik	RIKEN cDNA D630023B12 gene	74882227	coronal	329679	XM_355440
108728	Gm761	gene model 761, (NCBI)	70298328	sagittal	329687	XM_283868
108729	Fcrl5	Fc receptor-like 5	75197498	sagittal	329693	NM_183222
108730	D030034H08	hypothetical protein D030034H08	71213794	sagittal	329695	NM_001001306
108737	BC107364	cDNA sequence BC107364	70429076	sagittal	329716	NM_183223
108738	Dennd2c	DENN/MADD domain containing 2C	69514422	sagittal	329727	NM_177857
108740	7530404M11Rik	RIKEN cDNA 7530404M11 gene	71281800	sagittal	329731	NM_183224
108741	4933431E20Rik	RIKEN cDNA 4933431E20 gene	71569096	sagittal	329735	NM_177858
108743	4921525H12Rik	RIKEN cDNA 4921525H12 gene	72005994	sagittal	329738	NM_177859
108744	B430201A12Rik	RIKEN cDNA B430201A12 gene	69527944	sagittal	329739	XM_283903
108744	B430201A12Rik	RIKEN cDNA B430201A12 gene	73520819	coronal	329739	XM_283903
108750	D830013H12	hypothetical protein D830013H12	70429082	sagittal	329763	NM_177860
108753	Pigk	phosphatidylinositol glycan anchor biosynthesis, class K	74821733	sagittal	329777	NM_025662
108754	9330178D15	hypothetical protein 9330178D15	70305162	sagittal	329780	XM_489032
108757	Tmem67	transmembrane protein 67	69443292	sagittal	329795	NM_177861
108758	D930021N14	hypothetical protein D930021N14	70565446	sagittal	329797	XM_489037
108760	4931422A14	hypothetical protein 4931422A14	70304994	sagittal	329814	XM_485363
108762	AI464131	expressed sequence AI464131	69524572	sagittal	329828	XM_283952
108763	4833436C18Rik	RIKEN cDNA 4833436C18 gene	70205590	sagittal	329831	NM_177377
108764	Gm829	gene model 829, (NCBI)	71764332	sagittal	329839	XM_287325
108765	Tbc1d2	TBC1 domain family, member 2	73424350	sagittal	329841	XM_283964
108766	C630028M04Rik	RIKEN cDNA C630028M04 gene	74277640	sagittal	329844	XM_489044
108768	A530080P10	hypothetical protein A530080P10	70305305	sagittal	329858	XM_485387
108770	Frem1	Fras1 related extracellular matrix protein 1	71281677	sagittal	329872	NM_177863
108772	A930009N24	hypothetical protein A930009N24	70305365	sagittal	329876	XM_489052
108772	A930009N24	hypothetical protein A930009N24	74047747	coronal	329876	XM_489052
108773	1700065A05Rik	RIKEN cDNA 1700065A05 gene	69353741	sagittal	329877	XM_283972
108774	Gm830	gene model 830, (NCBI)	71764613	sagittal	329892	XM_287356
108778	Usp24	ubiquitin specific peptidase 24	68744582	sagittal	329908	XM_131566
108779	Tmem61	transmembrane protein 61	71808861	sagittal	329909	XM_485425
108780	Acot11	acyl-CoA thioesterase 11	68845388	sagittal	329910	NM_025590
108784	A030013N09Rik	RIKEN cDNA A030013N09 gene	71765004	sagittal	329918	NM_177864
108785	A430070M19	hypothetical protein A430070M19	69262295	sagittal	329919	NM_177865
